voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean,n
jim-holder,appalachian-state-mountaineers,0.6465906075882197,0.4446139559564871,0.7732488723799417,0.7994826213849827,0.9189440169806314,0.5420867604139029,0.8017710267975591,0.9062417086760414,0.5336627752719554,0.664068718492969,0.7676439373839214,0.25749535685858316
jim-holder,mississippi-state-bulldogs,0.05445741576014858,0.06162111966038737,0.5620191032104006,0.6101087821703369,0.5066993897585567,0.7685725656672857,0.5834438843194482,0.48706553462456886,0.7834637834969488,0.0778721146192624,0.6206553462456885,0.25749535685858316
jim-holder,usc-trojans,0.482090740249403,0.22224064738657467,0.4422923852480764,0.7537476784292916,0.4628548686654285,0.8930750862297692,0.7642942425046432,0.45462987529848764,0.6642677102679756,0.4632860175112762,0.7460201644998673,0.25749535685858316
jim-holder,arizona-state-sun-devils,0.9301538869726718,0.921331918280711,0.5620191032104006,0.9355266648978509,0.9352945078270098,0.7685725656672857,0.9494560891483153,0.9473335102149111,0.7834637834969488,0.8935394003714513,0.9500530644733352,0.25749535685858316
jim-holder,iowa-state-cyclones,0.2089413637569647,0.23948660122048288,0.08039267710267975,0.6836030777394534,0.6730565136641019,0.4071040063677368,0.636641018837888,0.6307044308835235,0.3583510214911117,0.0778721146192624,0.5514725391350491,0.25749535685858316
jim-holder,oklahoma-state-cowboys,0.3906208543380207,0.10513398779517114,0.3631931546829398,0.7160055717697001,0.4670336959405678,0.590839745290528,0.7367338816662244,0.48175908729105865,0.5941894401698063,0.25679888564605996,0.6349164234544972,0.25749535685858316
jim-holder,missouri-tigers,0.613358981162112,0.5964778455823826,0.5620191032104006,0.7325882196869196,0.6118333775537278,0.7685725656672857,0.5766449986733881,0.48175908729105865,0.7834637834969488,0.6063611037410453,0.7829994693552667,0.25749535685858316
jim-holder,tulane-green-wave,0.174349960201645,0.1688113557972937,0.5620191032104006,0.6534558238259486,0.5453701247015124,0.7685725656672857,0.5924648447864155,0.49489254444149644,0.7834637834969488,0.39917750066330593,0.752188909525073,0.25749535685858316
jim-holder,navy-midshipmen,0.8665760148580526,0.5964778455823826,0.9087291058636243,0.7949058105598302,0.7637967630671265,0.6318983815335633,0.8531109047492703,0.7910586362430353,0.7834637834969488,0.7167683735738922,0.8068453170602282,0.25749535685858316
jim-holder,stanford-cardinal,0.6248341735208278,0.6703037941098434,0.5620191032104006,0.9187118599097904,0.9174184133722473,0.7685725656672857,0.8998739718758292,0.8989453435924648,0.7834637834969488,0.6063611037410453,0.917849562218095,0.25749535685858316
jim-holder,maryland-terrapins,0.9198394799681613,0.9125099495887503,0.5620191032104006,0.9488591138232954,0.9469023613690634,0.7685725656672857,0.9568851154152295,0.954663040594322,0.7834637834969488,0.7598169275669939,0.8958941363756965,0.25749535685858316
jim-holder,san-diego-state-aztecs,0.36216503051207216,0.5964778455823826,0.2116609180153887,0.8178230299814274,0.7637967630671265,0.6526930220217564,0.8007760679225259,0.7910586362430353,0.6243698593791457,0.39917750066330593,0.8147054921729902,0.25749535685858316
jim-holder,louisiana-tech-bulldogs,0.29198726452639956,0.5964778455823826,0.15746882462191564,0.8498938710533298,0.7637967630671265,0.8994759883258159,0.8985141947466171,0.7910586362430353,0.9329066065269302,0.4632860175112762,0.8352679755903423,0.25749535685858316
jim-holder,virginia-tech-hokies,0.7573958609710799,0.5964778455823826,0.8221676837357389,0.836229769169541,0.7637967630671265,0.8868731759087292,0.8531109047492703,0.7910586362430353,0.7834637834969488,0.664068718492969,0.8282700981692757,0.25749535685858316
jim-holder,pittsburgh-panthers,0.4518439904483948,0.5964778455823826,0.28847174316794905,0.8492968957283099,0.7637967630671265,0.8990448394799682,0.8531109047492703,0.7910586362430353,0.7834637834969488,0.5340275935261343,0.8352679755903423,0.25749535685858316
jim-polzin,penn-state-nittany-lions,0.9024608649509154,0.9418944016980632,0.8704895197665163,0.4994361899708145,0.6403886972671796,0.2168678694613956,0.5330657999469355,0.7132528522154418,0.20632130538604404,0.9879609976120987,0.42730167153091003,0.25749535685858316
jim-polzin,minnesota-golden-gophers,0.5871583974529053,0.8711196603873707,0.3797758026001592,0.27951711329265055,0.853608384186787,0.16227779251790925,0.3493963916158132,0.7910586362430353,0.20433138763597772,0.7962987529848766,0.2768638896258955,0.25749535685858316
jim-polzin,ucf-knights,0.16668877686388964,0.16297426373043247,0.5620191032104006,0.24479304855399311,0.22847572300344918,0.7685725656672857,0.23006765720350225,0.2151764393738392,0.7834637834969488,0.12785221544176173,0.2167020429822234,0.25749535685858316
jim-polzin,cincinnati-bearcats,0.12728840541257627,0.06042716901034757,0.07773945343592464,0.22134518439904485,0.21640355531971345,0.14562881400902097,0.21915627487397188,0.19869328734412312,0.1457614751923587,0.018207747413106923,0.01552135845051738,0.25749535685858316
jim-polzin,southern-methodist-mustangs,0.21109710798620324,0.11342531175378084,0.20831122313611036,0.37844919076678163,0.33254842133191825,0.2535818519501194,0.37068851154152294,0.32246617139824885,0.24764526399575484,0.043612364022287076,0.13239586097107986,0.25749535685858316
jim-polzin,iowa-state-cyclones,0.22486070575749537,0.13159989387105334,0.22476120986999204,0.7005173786150173,0.49913770230830456,0.6332249933669408,0.6551472539135049,0.444680286548156,0.5983351021491111,0.08758954629875298,0.5851021491111701,0.25749535685858316
jim-polzin,appalachian-state-mountaineers,0.6711329265057044,0.37775271955425843,0.7616741841337225,0.6919938975855665,0.6647320244096577,0.5198991775006633,0.693320509418944,0.6137237994162907,0.5144600689838154,0.7167683735738922,0.5194348633589811,0.25749535685858316
jim-polzin,virginia-cavaliers,0.9190435128681348,0.9281639692226055,0.8295967100026532,0.9471345184399045,0.9617272486070576,0.6385977712921199,0.9446802865481561,0.952308304590077,0.7834637834969488,0.9543977182276466,0.9813611037410453,0.25749535685858316
jim-polzin,wake-forest-demon-deacons,0.8955956487131865,0.968028654815601,0.8260480233483682,0.9338684001061289,0.9809631201910322,0.9197731493764925,0.9413969222605466,0.9874635181745821,0.7834637834969488,0.8762271159458742,0.9524409657734147,0.25749535685858316
jim-polzin,maryland-terrapins,0.9198394799681613,0.9125099495887503,0.5620191032104006,0.9488591138232954,0.9469023613690634,0.7685725656672857,0.9568851154152295,0.954663040594322,0.7834637834969488,0.7598169275669939,0.8958941363756965,0.25749535685858316
jim-polzin,air-force-falcons,0.8562616078535421,0.5964778455823826,0.9016980631467233,0.9147983550013266,0.7637967630671265,0.9491576014858053,0.8963252852215442,0.7910586362430353,0.929722738126824,0.7962987529848766,0.9165561156805518,0.25749535685858316
joe-dubin,minnesota-golden-gophers,0.5643738392146458,0.9456752454231891,0.3082382594852746,0.2816728575218891,0.9744958875033165,0.15544574157601485,0.3441231095781374,0.9724064738657469,0.18854470681878482,0.7598169275669939,0.2570973733085699,0.25749535685858316
joe-dubin,memphis-tigers,0.04898514194746617,0.30445741576014856,0.013995754842133192,0.15388697267179624,0.9248474396391616,0.07435659326081188,0.13471743167949057,0.913239586097108,0.06652958344388432,0.013664101883788804,0.03197134518439904,0.25749535685858316
joe-dubin,appalachian-state-mountaineers,0.06417484743963917,0.04208676041390289,0.036813478376227116,0.20025205624834175,0.2473467763332449,0.1221809498540727,0.18157999469355265,0.21185990979039532,0.1141549482621385,0.01973335102149111,0.0612231361103741,0.25749535685858316
joe-dubin,ucf-knights,0.6516980631467233,0.6915295834438843,0.5620191032104006,0.6039068718492969,0.4574820907402494,0.9379145661979305,0.5994295569116477,0.4583443884319448,0.7834637834969488,0.7598169275669939,0.5763465110108782,0.25749535685858316
joe-dubin,california-golden-bears,0.5043114884584771,0.4404351286813478,0.5620191032104006,0.6649641814804989,0.5555518705226851,0.7685725656672857,0.6796232422393208,0.5677566993897586,0.7834637834969488,0.4632860175112762,0.7267842929158929,0.25749535685858316
joe-dubin,wake-forest-demon-deacons,0.049349960201645,0.035685858317856194,0.042318917484743965,0.22237330856991244,0.15126691430087558,0.22452905279915097,0.18890952507296366,0.1297758026001592,0.1902361369063412,0.01973335102149111,0.12947731493764925,0.25749535685858316
joe-dubin,southern-methodist-mustangs,0.40624170867604137,0.11966038737065535,0.8328800742902627,0.534690899442823,0.3368267444945609,0.5224529052799151,0.5415892809763863,0.3291323958609711,0.5311753780843725,0.19302202175643407,0.330790660652693,0.25749535685858316
joe-dubin,kansas-state-wildcats,0.02779251790925975,0.025371451313345714,0.016980631467232686,0.17978906871849296,0.22111302732820376,0.09485274608649509,0.15720350225524013,0.18705226850623508,0.0864950915362165,0.034292915892809764,0.22247280445741577,0.25749535685858316
joe-dubin,cincinnati-bearcats,0.38468426638365616,0.35632793844521093,0.22930485539931017,0.3707216768373574,0.3981493764924383,0.24174184133722473,0.3802401167418413,0.3988458477049615,0.2461528256832051,0.16801538869726718,0.11727248607057575,0.25749535685858316
joe-dubin,virginia-cavaliers,0.5875895462987529,0.8417020429822234,0.1893738392146458,0.7639957548421332,0.6416821438047228,0.6019832846908995,0.768970549217299,0.6268240912708941,0.6051008224993367,0.5340275935261343,0.7230366144866012,0.25749535685858316
joe-dubin,iowa-state-cyclones,0.37052268506235075,0.20671928893605732,0.8989453435924648,0.8221345184399045,0.6288803396126293,0.9754245157866808,0.7727845582382595,0.5808901565401964,0.9532369328734412,0.2973932077474131,0.8197797824356593,0.25749535685858316
joe-dubin,northwestern-wildcats,0.09936322631997878,0.10513398779517114,0.5620191032104006,0.6318320509418944,0.5269302202175643,0.7685725656672857,0.43857787211461924,0.3762934465375431,0.7834637834969488,0.3434929689572831,0.7474131069249138,0.25749535685858316
joe-dubin,syracuse-orange,0.8208079066065269,0.824058105598302,0.5620191032104006,0.91430087556381,0.9131732555054392,0.7685725656672857,0.9383788803396126,0.9356261607853542,0.7834637834969488,0.7598169275669939,0.9089944282302999,0.25749535685858316
joe-dubin,missouri-tigers,0.7642942425046432,0.7788206420801274,0.5620191032104006,0.8515853011408862,0.8493300610241443,0.7685725656672857,0.7313942690368798,0.6137237994162907,0.7834637834969488,0.664068718492969,0.8352679755903423,0.25749535685858316
joe-dubin,indiana-hoosiers,0.4262072167683736,0.5964778455823826,0.26807508622976917,0.7160055717697001,0.7637967630671265,0.5556845317060228,0.7313942690368798,0.7910586362430353,0.5566131599893871,0.5340275935261343,0.7763995754842133,0.25749535685858316
joe-dubin,mississippi-state-bulldogs,0.4518439904483948,0.4005041124966835,0.5620191032104006,0.9825218890952507,0.9807972937118599,0.7685725656672857,0.9815932608118865,0.97990183072433,0.7834637834969488,0.5340275935261343,0.9359246484478642,0.25749535685858316
joe-dubin,arizona-wildcats,0.4518439904483948,0.4005041124966835,0.5620191032104006,0.9124767842929159,0.9116476518970549,0.7685725656672857,0.9246484478641549,0.9219288936057309,0.7834637834969488,0.5340275935261343,0.8715508092332184,0.25749535685858316
john-bednarowski,minnesota-golden-gophers,0.6423454497214115,0.8290328999734677,0.7717564340673919,0.5098500928628283,0.8375895462987529,0.4566861236402229,0.551008224993367,0.7005505439108517,0.5270960466967365,0.7782568320509419,0.5244096577341469,0.6221146192624039
john-bednarowski,baylor-bears,0.9046829397718228,0.7148116211196603,0.9781772353409393,0.9530379410984346,0.8624966834704165,0.9860042451578668,0.9634518439904484,0.8757628018041921,0.9908463783496949,0.9795038471743168,0.9928362960997612,0.6221146192624039
john-bednarowski,southern-methodist-mustangs,0.5679888564605996,0.722340143274078,0.198759617935792,0.6103077739453436,0.5739586097107986,0.2976253648182542,0.5885181745821173,0.5564804988060493,0.28668081719288935,0.4295569116476519,0.45031838684001063,0.6221146192624039
john-bednarowski,memphis-tigers,0.8574223932077474,0.8930750862297692,0.7157734146988591,0.7110639426903688,0.9241178031308039,0.5471278853807376,0.7488392146457946,0.9292252586893075,0.5334637834969488,0.8268108251525603,0.6264924383125497,0.6221146192624039
john-bednarowski,appalachian-state-mountaineers,0.25789334040859646,0.35457017776598565,0.33775537277792517,0.5998938710533298,0.8312549747943752,0.510878217033696,0.5559830193685328,0.6584306182011144,0.5098169275669939,0.31987927832316265,0.5326014858052533,0.6221146192624039
john-bednarowski,california-golden-bears,0.6262271159458742,0.6710002653223667,0.5620191032104006,0.7170336959405678,0.5985009286282834,0.7685725656672857,0.7513929424250464,0.6294109843459804,0.7834637834969488,0.6063611037410453,0.7856195277261874,0.25749535685858316
john-bednarowski,kansas-state-wildcats,0.37838286017511275,0.29324754576810824,0.34495224197399843,0.6067590872910587,0.5740912708941364,0.4946935526664898,0.5557840275935262,0.5291854603343061,0.49363226319978776,0.31987927832316265,0.6113690634120457,0.6221146192624039
john-bednarowski,navy-midshipmen,0.5272618731759088,0.5964778455823826,0.3593791456619793,0.6284160254709472,0.7637967630671265,0.4707482090740249,0.6649641814804989,0.7910586362430353,0.49422923852480766,0.39917750066330593,0.4934664367206156,0.25749535685858316
john-bednarowski,wake-forest-demon-deacons,0.800179092597506,0.9159591403555319,0.5620191032104006,0.891250994958875,0.9474661713982488,0.8881997877421066,0.8910520031838683,0.9554258423985142,0.635579729371186,0.8544375165826479,0.9498540726983284,0.25749535685858316
john-bednarowski,indiana-hoosiers,0.3701578668081719,0.5964778455823826,0.21298752984876626,0.3311223136110374,0.5256367736800213,0.2078137436985938,0.3368267444945609,0.5684863358981163,0.2101353144070045,0.4295569116476519,0.3385513398779517,0.6221146192624039
john-bednarowski,air-force-falcons,0.5703435924648448,0.5964778455823826,0.40740249403024675,0.8182210135314407,0.7637967630671265,0.6530246749801009,0.8186853276731229,0.7910586362430353,0.6426439373839214,0.5340275935261343,0.8156341204563544,0.25749535685858316
john-bednarowski,tulane-green-wave,0.22340143274078006,0.2092730167153091,0.5620191032104006,0.7643937383921464,0.6406540196338552,0.7685725656672857,0.7966635712390554,0.6742172990183073,0.7834637834969488,0.2973932077474131,0.7687052268506235,0.25749535685858316
john-bednarowski,north-carolina-tar-heels,0.5219222605465641,0.704729371185991,0.27898646855929954,0.6903356327938445,0.5114088617670469,0.5348235606261608,0.6761408861767046,0.5183735738922791,0.5256367736800213,0.31987927832316265,0.3981493764924383,0.6221146192624039
john-clay,minnesota-golden-gophers,0.7756699389758557,0.8410719023613691,0.7043645529318121,0.9068055187052269,0.943088352348103,0.6279517113292651,0.8811355797293712,0.8978508888299284,0.6658928097638631,0.7782568320509419,0.8903555319713452,0.8707216768373574
john-clay,southern-methodist-mustangs,0.5143274078004776,0.6815799946935527,0.2559034226585301,0.6677500663305916,0.6568718492968957,0.4527726187317591,0.6719952241973999,0.6599562218094985,0.4462058901565402,0.6297758026001592,0.6891748474396392,0.8707216768373574
john-clay,wake-forest-demon-deacons,0.6723932077474131,0.7422393207747413,0.4025603608384187,0.57860175112762,0.5354868665428496,0.35858317856195276,0.6004908463783497,0.5376094454762537,0.3969885911382329,0.5800278588485009,0.4087291058636243,0.785520031838684
john-clay,appalachian-state-mountaineers,0.5941231095781374,0.451180684531706,0.8303926771026797,0.8353011408861767,0.8856460599628548,0.8960599628548687,0.814539665693818,0.7159060758821969,0.9103542053595118,0.8544375165826479,0.9136707349429557,0.6221146192624039
john-clay,maryland-terrapins,0.8665760148580526,0.8635579729371186,0.5620191032104006,0.8772220748209074,0.8779517113292651,0.7685725656672857,0.9009352613425312,0.9005704430883523,0.7834637834969488,0.7167683735738922,0.8485672592199522,0.25749535685858316
john-clay,indiana-hoosiers,0.714247811090475,0.8388166622446273,0.31168745025205624,0.5754510480233483,0.8270761475192359,0.3274078004775803,0.5817192889360573,0.7178296630405944,0.3346378349694879,0.5340275935261343,0.46570708410719025,0.785520031838684
jon-johnson,clemson-tigers,0.5543579198726453,0.4293910851684797,0.5620191032104006,0.01638365614221279,0.00573759617935792,0.04198726452639957,0.01658264791721942,0.00573759617935792,0.03787476784292916,0.49628548686654284,0.05120721676837357,0.6221146192624039
jon-johnson,alabama-crimson-tide,0.2600159193420005,0.5964778455823826,0.051538869726717965,0.010413902892013797,0.018240912708941365,0.005173786150172459,0.010214911117007165,0.01717962324223932,0.004444149641814805,0.4632860175112762,0.03356327938445211,0.6221146192624039
jon-johnson,lsu-tigers,0.9793048553993101,0.9666357123905546,0.982090740249403,0.08788803396126293,0.4232223401432741,0.030843725126028124,0.09428893605730963,0.43662111966038736,0.03435924648447864,0.9141018837888034,0.3496285486866543,0.6221146192624039
jon-johnson,ohio-state-buckeyes,0.1345516052003184,0.03273414698859114,0.33543380206951445,0.048620323693287344,0.059564871318652166,0.02958344388431945,0.047426373043247545,0.05810559830193685,0.029318121517643937,0.19302202175643407,0.0591668877686389,0.6221146192624039
jon-johnson,georgia-bulldogs,0.5964115149907138,0.8209737330856991,0.2015123374900504,0.08550013266118334,0.06765720350225524,0.07880074290262669,0.09797028389493234,0.08211727248607058,0.0847041655611568,0.3434929689572831,0.020496152825683206,0.6221146192624039
jon-johnson,oklahoma-sooners,0.7615083576545503,0.5017245953833909,0.8961926240382064,0.23205757495356857,0.11120323693287344,0.29742637304324754,0.23620323693287343,0.13000795967100026,0.25205624834173523,0.929789068718493,0.3016715309100557,0.6221146192624039
jon-johnson,penn-state-nittany-lions,0.5440766781639692,0.37301008224993365,0.7767312284425577,0.24237198195807907,0.20791323958609711,0.3791788272751393,0.2618731759087291,0.22894003714513134,0.3745025205624834,0.5733616343857787,0.17020429822234015,0.6221146192624039
jon-johnson,utah-utes,0.8766582647917219,0.8435924648447864,0.7640952507296365,0.7125232157070841,0.6174714778455824,0.3233616343857787,0.7630671265587688,0.6493764924383125,0.3602082780578403,0.8410055717697001,0.3404749270363492,0.6221146192624039
jon-johnson,florida-gators,0.5749204032899974,0.7159060758821969,0.3148713186521624,0.13491642345449723,0.1307044308835235,0.09166887768638897,0.15269302202175644,0.14818254178827275,0.10413902892013797,0.4632860175112762,0.017312284425577078,0.6221146192624039
jon-johnson,michigan-wolverines,0.46633722472804456,0.24535685858317857,0.4329066065269302,0.3792783231626426,0.2327540461660918,0.4505837092066861,0.3867736800212258,0.2541124966834704,0.4316131599893871,0.2229371185990979,0.14221278853807376,0.6221146192624039
jon-johnson,auburn-tigers,0.34680949854072696,0.5137304324754577,0.05691164765189705,0.2485407269832847,0.21298752984876626,0.17249270363491642,0.23517511276200584,0.21656938179888566,0.14280976386309366,0.08758954629875298,0.04669673653488989,0.6221146192624039
jon-johnson,wisconsin-badgers,0.7902958344388432,0.8370920668612364,0.7800145927301672,0.5303130803926771,0.48600424515786683,0.31997877421066595,0.5672260546564075,0.5235141947466171,0.3304921729901831,0.8862098699920403,0.2606792252586893,0.6221146192624039
jon-johnson,oregon-ducks,0.8070774741310692,0.5048089678959936,0.9377155744229239,0.5890156540196338,0.4945940567789865,0.4245157866808172,0.6324953568585832,0.5407269832846909,0.44119793048553996,0.8935394003714513,0.41330591668877686,0.6221146192624039
jon-johnson,baylor-bears,0.08341071902361369,0.14592730167153092,0.14022287078800744,0.25676572035022555,0.42507959671000267,0.1907667816396922,0.25517378615017244,0.3882329530379411,0.2172990183072433,0.0937582913239586,0.2023746351817458,0.6221146192624039
jon-johnson,texas-longhorns,0.5673918811355797,0.6843327142478111,0.24406341204563545,0.3944680286548156,0.3054192093393473,0.27945078270098167,0.3906208543380207,0.31755770761475194,0.2524873971875829,0.4632860175112762,0.2102016449986734,0.6221146192624039
jon-johnson,texas-am-aggies,0.33540063677368004,0.21093128150703105,0.3494958875033165,0.1956089148315203,0.17902626691430087,0.15756832050941894,0.19428230299814275,0.17633987795171133,0.15362165030512073,0.2973932077474131,0.14247811090474927,0.6221146192624039
jon-johnson,notre-dame-fighting-irish,0.9102547094720085,0.9654417617405148,0.7655213584505174,0.13179888564605996,0.26651631732555053,0.05697797824356593,0.14211329265057043,0.2939771822764659,0.060957813743698595,0.9618930750862298,0.12629344653754312,0.6221146192624039
jon-johnson,minnesota-golden-gophers,0.7252255240116742,0.40866277527195544,0.8492637304324755,0.7750397983550014,0.5908065799946935,0.5386707349429557,0.7774608649509154,0.5229503847174317,0.6067922525868931,0.7407468824621916,0.6593260811886442,0.6221146192624039
jon-johnson,washington-huskies,0.4817259219952242,0.49605332979570177,0.35394003714513134,0.4994361899708145,0.4612960997612099,0.6170734942955691,0.5020562483417352,0.48490979039533033,0.6160785354205359,0.5340275935261343,0.5833775537277792,0.6221146192624039
jon-johnson,iowa-hawkeyes,0.6314672326877155,0.4863358981162112,0.3834239851419475,0.6001260281241708,0.6557442292385248,0.3463783496948793,0.6213186521623772,0.6826412841602547,0.34677633324489254,0.2760679225258689,0.22930485539931017,0.6221146192624039
jon-johnson,boise-state-broncos,0.8712523215707084,0.7094388431944813,0.92109976120987,0.9077341469885911,0.5937582913239586,0.9618930750862298,0.8928097638630936,0.6319315468293977,0.9434863358981163,0.9075683205094189,0.6705359511806845,0.6221146192624039
jon-johnson,memphis-tigers,0.7121583974529053,0.6873839214645795,0.44275669938975853,0.5539267710267975,0.5356526930220218,0.5519036879808968,0.58569912443619,0.5483881666224463,0.5375431148845847,0.6063611037410453,0.5001326611833378,0.6221146192624039
jon-johnson,california-golden-bears,0.31500397983550016,0.2827009816927567,0.5620191032104006,0.6387304324754577,0.5320045104802335,0.7685725656672857,0.6519633855133988,0.5449058105598302,0.7834637834969488,0.2229371185990979,0.6444680286548156,0.25749535685858316
jon-johnson,southern-methodist-mustangs,0.5501127620058371,0.7945078270098169,0.20366808171928893,0.6469885911382329,0.8377885380737596,0.30220217564340673,0.6210533297957018,0.6953435924648448,0.29119129742637306,0.39917750066330593,0.4900172459538339,0.6221146192624039
jon-johnson,cincinnati-bearcats,0.646457946404882,0.8482356062616079,0.25099495887503315,0.333510214911117,0.5681215176439374,0.15023879013000796,0.34564871318652163,0.6339546298752985,0.14314141682143805,0.7962987529848766,0.18499602016449987,0.6221146192624039
jon-johnson,arizona-state-sun-devils,0.330260015919342,0.3469421597240647,0.07369328734412312,0.4143672061554789,0.34375829132395863,0.3484345980366145,0.4065070310427169,0.3388829928362961,0.3273083045900769,0.2229371185990979,0.3608384186786946,0.25749535685858316
jon-johnson,appalachian-state-mountaineers,0.42411780313080394,0.42763332448925445,0.23023348368267446,0.7698991775006633,0.9128416025470947,0.4893871053329796,0.7678097638630936,0.8946006898381533,0.4899177500663306,0.16801538869726718,0.5106792252586894,0.6221146192624039
jon-johnson,army-west-point-black-knights,0.23331785619527726,0.21680153886972672,0.5620191032104006,0.797990183072433,0.6764725391350491,0.7685725656672857,0.7806447333510215,0.6573693287344123,0.7834637834969488,0.13697267179623243,0.6816131599893871,0.6221146192624039
jon-johnson,washington-state-cougars,0.10165163173255505,0.10702440965773415,0.5620191032104006,0.2712589546298753,0.2490713717166357,0.7685725656672857,0.23653488989121782,0.2205492172990183,0.7834637834969488,0.0992968957283099,0.31341204563544706,0.25749535685858316
jon-johnson,michigan-state-spartans,0.7219753250198991,0.7442624038206421,0.5620191032104006,0.7981228442557707,0.6767046962058901,0.7685725656672857,0.7730167153091005,0.6504046166091801,0.7834637834969488,0.7167683735738922,0.7988524807641284,0.25749535685858316
jon-johnson,virginia-cavaliers,0.6971345184399045,0.6906672857521889,0.9043844521093128,0.7653886972671796,0.6139559564871319,0.9373839214645795,0.7612762005837093,0.5894468028654816,0.9581453966569382,0.7598169275669939,0.7304656407535155,0.25749535685858316
jon-johnson,ucf-knights,0.9752586893075086,0.9688246219156275,0.5620191032104006,0.9629875298487662,0.9619925709737331,0.7685725656672857,0.9806314672326877,0.9789068718492969,0.7834637834969488,0.9752918546033431,0.9865348898912178,0.6221146192624039
jon-johnson,oklahoma-state-cowboys,0.19351950119395064,0.04736004245157867,0.7899310161846643,0.2796829397718228,0.11189970814539665,0.5800610241443354,0.2856858583178562,0.11286150172459539,0.5771424781109048,0.061952772618731757,0.1227779251790926,0.6221146192624039
jon-johnson,navy-midshipmen,0.6742836296099761,0.5964778455823826,0.7377620058370921,0.7301339877951711,0.7637967630671265,0.5697797824356593,0.7667484743963916,0.7910586362430353,0.5877553727779252,0.7167683735738922,0.6341536216503051,0.25749535685858316
jon-johnson,mississippi-state-bulldogs,0.09564871318652163,0.10201644998673388,0.5620191032104006,0.5527659856725922,0.4628548686654285,0.7685725656672857,0.5579729371185991,0.46514327407800476,0.7834637834969488,0.36810161846643674,0.7371318652162377,0.6221146192624039
jon-johnson,syracuse-orange,0.5973733085699124,0.5196338551339877,0.5620191032104006,0.7419408331122314,0.6214181480498806,0.7685725656672857,0.7802135845051738,0.6568718492968957,0.7834637834969488,0.6063611037410453,0.7644932342796498,0.25749535685858316
jon-johnson,maryland-terrapins,0.4004377819050146,0.35632793844521093,0.5620191032104006,0.4640488193154683,0.39486601220482886,0.7685725656672857,0.46816131599893873,0.3988458477049615,0.7834637834969488,0.5340275935261343,0.6993897585566463,0.25749535685858316
jon-johnson,usc-trojans,0.34266383656142213,0.28760944547625367,0.26213849827540464,0.5531971345184399,0.576180684531706,0.370390023879013,0.5366144866012205,0.5423520827805784,0.3595118068453171,0.13697267179623243,0.35258026001591936,0.6221146192624039
jon-johnson,kansas-state-wildcats,0.7697001857256567,0.7309631201910322,0.3987795171132926,0.864420270628814,0.9249137702308304,0.5391350490846378,0.8322499336694084,0.8908198461130273,0.5360838418678695,0.7407468824621916,0.8764261077208809,0.6221146192624039
jon-johnson,stanford-cardinal,0.2531507031042717,0.23252188909525073,0.5620191032104006,0.5566463252852215,0.46530910055717695,0.7685725656672857,0.5615547890687185,0.46869196073228975,0.7834637834969488,0.4632860175112762,0.7255240116741841,0.25749535685858316
jon-johnson,wake-forest-demon-deacons,0.6714645794640488,0.8775868930750862,0.3831254974794375,0.7909259750596975,0.6532568320509419,0.6332249933669408,0.7872446272220748,0.7910586362430353,0.5896126293446537,0.664068718492969,0.7723534093924118,0.25749535685858316
jon-johnson,iowa-state-cyclones,0.8830591668877686,0.8379543645529318,0.9124436189970815,0.8955956487131865,0.9519766516317325,0.6289466702042982,0.9033563279384452,0.9491576014858053,0.6181679490581056,0.9640819846113027,0.9565534624568851,0.6221146192624039
jon-johnson,air-force-falcons,0.6696736534889891,0.5964778455823826,0.732389227911913,0.8152029716105068,0.7637967630671265,0.6501724595383391,0.8090673918811356,0.7910586362430353,0.6340209604669673,0.664068718492969,0.8156341204563544,0.25749535685858316
jon-johnson,missouri-tigers,0.7642942425046432,0.7788206420801274,0.5620191032104006,0.8515853011408862,0.8493300610241443,0.7685725656672857,0.7313942690368798,0.6137237994162907,0.7834637834969488,0.664068718492969,0.8352679755903423,0.25749535685858316
jon-johnson,san-diego-state-aztecs,0.36216503051207216,0.5964778455823826,0.2116609180153887,0.8178230299814274,0.7637967630671265,0.6526930220217564,0.8007760679225259,0.7910586362430353,0.6243698593791457,0.39917750066330593,0.8147054921729902,0.25749535685858316
jon-johnson,florida-atlantic-owls,0.29198726452639956,0.5964778455823826,0.15746882462191564,0.837821703369594,0.7637967630671265,0.8887967630671265,0.740547890687185,0.7910586362430353,0.5643406739188114,0.4632860175112762,0.8292982223401433,0.25749535685858316
jon-johnson,tulane-green-wave,0.4518439904483948,0.4005041124966835,0.5620191032104006,0.8826611833377553,0.883390819846113,0.7685725656672857,0.8531109047492703,0.7910586362430353,0.7834637834969488,0.5340275935261343,0.8541058636243035,0.25749535685858316
jon-johnson,indiana-hoosiers,0.7663173255505439,0.4293910851684797,0.8515189705492173,0.6315003979835501,0.4394733351021491,0.4797360042451579,0.6647320244096577,0.47290395330326346,0.5012602812417086,0.8129808967895994,0.5258026001591934,0.6221146192624039
jon-wilner,minnesota-golden-gophers,0.9259750596975325,0.30137304324754577,0.9855399310161846,0.8426638365614221,0.3785155213584505,0.992968957283099,0.892080127354736,0.3530114088617671,0.995091536216503,0.9879609976120987,0.9944613955956487,0.6221146192624039
